wave,match,decision_of_partner,likes_partner,liked_by_partner,wave_condition,iid_id,partner_id,met_so_far,int_corr,same_race,same_country,age_ratio,met_before,diff_pref_attractive,diff_pref_sincere,diff_pref_intelligent,diff_pref_fun,diff_pref_ambitious,diff_pref_sharedhobbies,rating_by_partner_attractive,rating_by_partner_sincere,rating_by_partner_intelligent,rating_by_partner_fun,rating_by_partner_ambitious,rating_by_partner_sharedhobbies,rated_partner_attractive,rated_partner_sincere,rated_partner_intelligent,rated_partner_fun,rated_partner_ambitious,rated_partner_sharedhobbies
17,0,0,0.5,0.7,2,436-7,453-14,13,0.59,0,0,1.173913043,0,0.02,0.22,0.13,0.17,0.17,0.03,5,4,6,4,6,6,7,10,8,8,8,7
17,0,0,0.8,0.9,2,437-8,440-1,0,0.22,1,0,0.913043478,0,0.2,0.1,0.12,0.02,0.09,0.15,5,8,8,8,9,7,10,9,10,10,10,9
17,1,1,0.9,0.7,2,437-8,441-2,1,0.14,1,1,1.043478261,0,0.2,0.05,0.07,0.02,0.09,0.15,8,8,8,8,7,8,7,7,9,8,9,8
17,1,1,0.5,0.8,2,437-8,442-3,2,-0.06,1,1,1.086956522,0,0.25,0.05,0.18,0.27,0.14,0.15,7,5,5,4,2,0,7,9,10,7,10,7
17,0,0,0.6,0.7,2,437-8,443-4,3,0.35,0,1,1.173913043,0,0.15,0.1,0.08,0.02,0.14,0.05,9,6,6,6,6,6,7,8,10,8,10,7
17,0,0,0.4,0.7,2,437-8,444-5,4,-0.08,1,1,1.130434783,0,0.35,0.05,0.08,0.12,0.14,0.2,5,6,5,4,6,,8,6,9,8,9,7
17,0,0,0.7,0.8,2,437-8,445-6,5,0.15,1,1,1.304347826,0,0.25,0.03,0,0.06,0.08,0.08,7,9,7,6,5,6,7,7,8,9,9,8
17,0,0,0.7,0.8,2,437-8,446-7,6,0.34,0,0,1.217391304,0,0.15,0.05,0.07,0.03,0.04,0.2,5,10,8,8,7,6,6,8,9,9,10,8
17,0,0,0.5,0.7,2,437-8,447-8,7,0.34,0,0,1.130434783,0,0,0.15,0.07,0.02,0.14,0.1,6,5,6,6,4,4,8,8,10,7,10,7
17,1,1,0.6,0.6,2,437-8,448-9,8,0.41,1,1,0.956521739,0,0.1,0,0.07,0.07,0.09,0.15,5,7,5,6,3,7,7,6,9,10,9,9
17,0,0,0.8,0.5,2,437-8,449-10,9,0.35,0,1,1,0,0.4,0.13,0.17,0.22,0.13,0.19,5,10,9,9,5,6,9,7,8,8,9,7
17,0,0,0.6,0.5,2,437-8,450-11,10,0.53,1,1,1,0,0.4,0.13,0.17,0.22,0.13,0.19,6,9,7,5,3,3,7,7,9,7,10,7
17,0,1,0.4,0.6,2,437-8,451-12,11,0.44,0,0,1.304347826,0,0.05,0.25,0.13,0.02,0.09,0.1,5,5,4,3,4,3,6,8,10,7,10,8
17,0,0,0.5,0.5,2,437-8,452-13,12,0.47,0,0,1.260869565,0,0.2,0.15,0.07,0.13,0.14,0.15,5,5,5,5,5,5,7,8,9,8,9,7
17,0,0,0.4,0.5,2,437-8,453-14,13,0.4,0,0,1.173913043,0,0.15,0.15,0.12,0.13,0.14,0.15,5,4,6,6,5,5,6,8,10,6,9,5
17,0,0,0.9,0.6,2,438-9,440-1,0,0.14,1,0,0.913043478,0,0.21,0.1,0.14,0.03,0.13,0.15,6,8,8,8,8,7,6,4,8,8,4,5
17,0,1,0.9,0.5,2,438-9,441-2,1,0.4,1,1,1.043478261,0,0.21,0.05,0.09,0.03,0.13,0.15,9,9,10,9,9,9,5,4,5,6,6,6
17,0,1,0.5,0.2,2,438-9,442-3,2,0.36,1,1,1.086956522,0,0.26,0.05,0.16,0.28,0.18,0.15,7,4,5,4,4,0,4,3,6,2,2,2
17,0,1,0.8,0.5,2,438-9,443-4,3,0.38,0,1,1.173913043,0,0.16,0.1,0.06,0.03,0.18,0.05,7,9,7,8,5,5,4,4,6,5,10,4
17,0,0,0.7,0.4,2,438-9,444-5,4,-0.22,1,1,1.130434783,0,0.36,0.05,0.06,0.13,0.18,0.2,7,9,7,8,7,,8,2,6,4,10,2
17,0,0,0.5,0.8,2,438-9,445-6,5,0.39,1,1,1.304347826,0,0.26,0.03,0.02,0.05,0.12,0.08,5,8,9,6,8,4,7,7,10,9,10,8
17,1,1,0.8,0.6,2,438-9,446-7,6,0.28,0,0,1.217391304,0,0.16,0.05,0.09,0.02,0.08,0.2,8,7,7,8,4,7,6,4,7,3,7,6
17,0,0,0.5,0.5,2,438-9,447-8,7,0.35,0,0,1.130434783,0,0.01,0.15,0.09,0.03,0.18,0.1,5,6,6,5,4,5,6,3,4,2,9,4
17,0,1,0.5,0.4,2,438-9,448-9,8,0.48,1,1,0.956521739,0,0.11,0,0.09,0.08,0.13,0.15,6,5,,6,,,8,2,4,5,10,2
17,0,1,0.8,0.6,2,438-9,449-10,9,0.12,0,1,1,0,0.41,0.13,0.15,0.23,0.17,0.19,7,9,8,8,7,6,7,7,8,8,7,4
17,1,1,0.7,0.4,2,438-9,450-11,10,0.46,1,1,1,0,0.41,0.13,0.15,0.23,0.17,0.19,6,7,7,7,7,7,4,6,8,7,9,2
17,0,1,0.6,0.3,2,438-9,451-12,11,0.44,0,0,1.304347826,0,0.06,0.25,0.11,0.03,0.13,0.1,6,6,5,6,5,4,2,7,10,2,10,2
17,0,1,0.6,0.3,2,438-9,452-13,12,0.3,0,0,1.260869565,0,0.21,0.15,0.09,0.12,0.18,0.15,6,6,5,6,5,5,2,7,8,6,10,3
17,0,1,0.5,0.3,2,438-9,453-14,13,0.31,0,0,1.173913043,0,0.16,0.15,0.14,0.12,0.18,0.15,6,5,6,4,5,4,3,9,10,3,10,2
17,0,0,0.7,0.7,2,439-10,440-1,0,0.38,1,0,0.724137931,0,0.15,0.05,0.2,0.15,0.05,0,8,5,8,5,7,5,8,9,9,6,9,0
17,0,0,0.8,0.5,2,439-10,441-2,1,-0.09,1,1,0.827586207,0,0.15,0,0.25,0.15,0.05,0,9,7,9,6,7,5,6,6,7,8,9,0
17,0,1,0.6,0.6,2,439-10,442-3,2,0.45,1,1,0.862068966,0,0.2,0,0.5,0.4,0.1,0,9,1,7,5,4,3,3,9,9,3,9,0
17,0,0,0.5,0.5,2,439-10,443-4,3,0.59,0,1,0.931034483,0,0.1,0.15,0.4,0.15,0.1,0.1,8,6,8,3,3,2,6,7,9,0,7,0
17,0,0,0.7,0.8,2,439-10,444-5,4,0.26,1,1,0.896551724,0,0.3,0,0.4,0.25,0.1,0.05,6,6,7,9,7,4,8,7,8,8,9,3
17,1,1,0.6,0.6,2,439-10,445-6,5,0.48,1,1,1.034482759,0,0.2,0.02,0.32,0.07,0.04,0.07,9,5,6,7,7,4,7,7,7,6,7,0
17,1,1,0.8,0.5,2,439-10,446-7,6,0.67,0,0,0.965517241,0,0.1,0.1,0.25,0.1,0,0.05,9,8,8,6,5,5,7,7,9,5,9,0
17,0,0,0.4,0.5,2,439-10,447-8,7,0.49,0,0,0.896551724,0,0.05,0.2,0.25,0.15,0.1,0.05,4,5,6,5,5,4,7,7,9,3,9,0
17,1,1,0.8,0.7,2,439-10,448-9,8,0.5,1,1,0.75862069,0,0.05,0.05,0.25,0.2,0.05,0,8,7,7,8,6,7,9,3,10,9,10,0
17,0,1,0.7,0.4,2,439-10,449-10,9,0.46,0,1,0.793103448,0,0.35,0.08,0.49,0.35,0.09,0.04,7,9,7,7,5,6,8,9,9,4,9,0
17,0,1,0.7,0.5,2,439-10,450-11,10,0.21,1,1,0.793103448,0,0.35,0.08,0.49,0.35,0.09,0.04,8,7,7,7,5,5,5,9,10,5,9,5
17,0,1,0.6,0.6,2,439-10,451-12,11,0.22,0,0,1.034482759,0,0,0.3,0.45,0.15,0.05,0.05,6,5,5,6,5,3,0,10,10,3,10,5
17,0,1,0.7,0.7,2,439-10,452-13,12,0.43,0,0,1,0,0.15,0.2,0.25,0,0.1,0,8,7,7,6,6,6,4,10,10,7,10,0
17,0,1,0.4,0.5,2,439-10,453-14,13,0.48,0,0,0.931034483,0,0.1,0.2,0.2,0,0.1,0,5,5,5,4,5,4,3,10,10,3,10,0
18,0,0,0.9,0.9,1,454-1,460-1,0,0.6,1,1,0.962962963,0,0.2,0.1,0.1,0.1,0,0.1,5,10,8,8,7,7,9,9,9,9,9,9
18,0,1,0.6,0.5,1,454-1,461-2,1,0.03,0,1,0.962962963,0,0.2,0.1,0.1,0.1,0,0.1,6,6,6,7,6,6,7,9,7,7,9,2
18,0,1,0.6,0.5,1,454-1,462-3,2,0.13,0,1,0.962962963,0,0.2,0.1,0.1,0.1,0,0.1,6,7,7,6,8,4,7,9,8,7,9,2
18,0,0,0.5,0.7,1,454-1,463-4,3,-0.09,0,1,0.962962963,0,0.2,0.1,0.1,0.1,0,0.1,4,6,4,6,5,4,7,9,9,8,8,5
18,0,0,0.6,0.8,1,454-1,464-5,4,-0.03,0,0,1.222222222,0,0.05,0.05,0.05,0,0.05,0,8,8,8,6,5,5,8,8,9,8,9,5
18,0,1,0,0.5,1,454-1,465-6,5,0.57,1,1,0.851851852,0,0.1,0,0,0,0.1,0.2,6,,,,,5,7,9,7,7,5,5
18,0,0,1,0.7,1,455-2,460-1,0,0.25,0,0,1.083333333,0,0.2,0.15,0.1,0.14,0.1,0.01,8,9,10,10,8,7,7,7,8,8,8,7
18,0,0,0.5,0.5,1,455-2,461-2,1,-0.31,0,0,1.083333333,0,0.2,0.15,0.1,0.14,0.1,0.01,5,5,7,6,6,7,5,7,7,6,7,7
18,0,0,0.7,0.4,1,455-2,462-3,2,-0.09,1,0,1.083333333,0,0.2,0.15,0.1,0.14,0.1,0.01,6,10,7,6,6,5,4,9,7,3,7,3
18,0,0,0.5,0.6,1,455-2,463-4,3,-0.22,1,0,1.083333333,0,0.2,0.15,0.1,0.14,0.1,0.01,4,7,6,6,5,8,5,8,8,6,8,4
18,0,0,0.5,0.8,1,455-2,464-5,4,-0.24,1,0,1.375,0,0.05,0.1,0.05,0.04,0.05,0.11,6,9,8,5,8,6,7,7,8,9,8,7
18,0,1,0.8,0.5,1,455-2,465-6,5,0.41,0,0,0.958333333,0,0.1,0.05,0,0.04,0,0.09,4,7,,,,7,5,6,8,6,0,3
18,1,1,0.8,0.7,1,456-3,460-1,0,0.19,0,1,0.896551724,0,0.05,0.1,0.05,0.2,0.05,0.05,9,8,8,8,8,7,8,8,7,7,7,6
18,0,1,0.8,0.3,1,456-3,461-2,1,-0.24,0,1,0.896551724,0,0.05,0.1,0.05,0.2,0.05,0.05,7,6,6,7,6,8,4,4,6,4,6,4
18,0,1,0.6,0.5,1,456-3,462-3,2,-0.28,1,1,0.896551724,0,0.05,0.1,0.05,0.2,0.05,0.05,8,6,8,8,8,4,4,6,6,4,4,3
18,0,1,0.6,0.5,1,456-3,463-4,3,-0.02,1,1,0.896551724,0,0.05,0.1,0.05,0.2,0.05,0.05,5,6,6,5,7,5,6,8,8,7,9,3
18,0,1,0.6,0.6,1,456-3,464-5,4,-0.43,1,0,1.137931034,0,0.1,0.05,0,0.1,0,0.05,8,5,6,7,8,8,6,8,7,8,8,6
18,0,1,0.7,0.4,1,456-3,465-6,5,-0.02,0,1,0.793103448,0,0.05,0,0.05,0.1,0.05,0.15,8,,,,8,,4,4,5,4,4,2
18,0,0,0.9,0.8,1,457-4,460-1,0,0.5,0,1,0.472727273,0,0.05,0.1,0.15,0.05,0.1,0.15,8,2,8,10,6,8,8,7,8,7,5,8
18,0,0,0.5,0.4,1,457-4,461-2,1,-0.11,0,1,0.472727273,0,0.05,0.1,0.15,0.05,0.1,0.15,6,7,6,6,5,7,5,6,7,6,7,4
18,0,1,0.7,0.4,1,457-4,462-3,2,-0.17,1,1,0.472727273,0,0.05,0.1,0.15,0.05,0.1,0.15,6,10,6,9,4,6,4,7,9,6,8,5
18,0,0,0.7,0.8,1,457-4,463-4,3,-0.15,1,1,0.472727273,0,0.05,0.1,0.15,0.05,0.1,0.15,4,8,5,6,6,5,6,7,8,8,7,6
18,0,0,0.5,0.7,1,457-4,464-5,4,-0.35,1,0,0.6,0,0.1,0.15,0.1,0.05,0.15,0.05,5,9,9,5,4,2,8,7,8,8,8,6
18,0,0,0.8,0,1,457-4,465-6,5,0.61,0,1,0.418181818,0,0.05,0.2,0.05,0.05,0.2,0.25,5,10,,,,,7,8,5,10,7,7
18,0,0,0.7,0.4,1,458-5,460-1,0,0.02,0,0,0.896551724,0,0.2,0.05,0.15,0.1,0.1,0.1,7,8,9,8,10,6,5,10,8,8,6,5
18,0,0,0.5,0.7,1,458-5,461-2,1,-0.11,0,0,0.896551724,0,0.2,0.05,0.15,0.1,0.1,0.1,6,6,6,5,7,6,5,10,10,10,8,6
18,1,1,0.7,0.6,1,458-5,462-3,2,-0.44,1,0,0.896551724,0,0.2,0.05,0.15,0.1,0.1,0.1,8,7,7,7,6,5,4,9,6,7,8,7
18,0,0,0.6,0.6,1,458-5,463-4,3,-0.35,1,0,0.896551724,0,0.2,0.05,0.15,0.1,0.1,0.1,6,4,7,4,7,5,6,8,9,6,7,6
18,1,1,0.5,0.8,1,458-5,464-5,4,-0.33,1,0,1.137931034,1,0.35,0.1,0.1,0,0.15,0.2,5,7,7,9,9,8,8,8,9,9,8,6
18,0,0,0.8,0.5,1,458-5,465-6,5,-0.42,0,0,0.793103448,0,0.3,0.15,0.05,0,0.2,0,5,,,,9,5,5,5,3,4,1,2
18,0,0,0.6,0.5,1,459-6,460-1,0,0.2,0,1,1,0,0,0,0,0,0,0,8,8,8,7,10,5,5,10,8,2,5,2
18,0,1,0.8,0.1,1,459-6,461-2,1,-0.34,0,1,1,0,0,0,0,0,0,0,7,6,6,7,6,6,1,5,5,1,5,1
18,0,1,0.7,0.1,1,459-6,462-3,2,0.2,1,1,1,0,0,0,0,0,0,0,8,6,7,6,7,4,2,10,5,1,5,2
18,0,0,0.7,0.7,1,459-6,463-4,3,-0.26,1,1,1,0,0,0,0,0,0,0,5,7,7,6,7,7,5,10,8,4,5,2
18,0,1,0.5,0.5,1,459-6,464-5,4,-0.25,1,0,1.269230769,0,0.15,0.05,0.05,0.1,0.05,0.1,7,7,7,7,7,7,5,5,8,5,5,2
18,0,1,0.9,0.5,1,459-6,465-6,5,0.25,0,1,0.884615385,0,0.1,0.1,0.1,0.1,0.1,0.1,8,,,,8,4,3,5,5,5,2,2
19,0,0,0.6,0.4,2,466-1,481-1,0,0.7,1,1,1.125,0,0.05,0.05,0,0.05,0.05,0,5,7,7,6,6,4,5,7,5.5,4,4,3
19,0,0,0.6,0.2,2,466-1,482-2,1,0.14,1,1,1.125,0,0.05,0.05,0,0.05,0.05,0,7,6,7,6,8,6,2,3,4,2,0,3
19,0,0,0.7,0.2,2,466-1,483-3,2,0.74,1,1,1.125,0,0.05,0.05,0,0.05,0.05,0,7,10,9,9,6,3,2,2,2,2,2,0
19,0,1,0.8,0.2,2,466-1,484-4,3,0.43,0,1,1.125,0,0.05,0.05,0,0.05,0.05,0,10,6,10,10,,,2,3,7,0,8,0
19,0,1,0.9,0,2,466-1,485-5,4,0.36,0,1,1.125,0,0.05,0.05,0,0.05,0.05,0,9,10,10,9,10,8,0,0,0,0,0,0
19,0,1,0.7,0.3,2,466-1,486-6,5,0.4,0,1,1.125,0,0.05,0.05,0,0.05,0.05,0,7,8,7,9,6,7,3,7,0,2,9,2
19,0,1,0.7,0.1,2,466-1,487-7,6,0.46,0,1,1.125,0,0.05,0.05,0,0.05,0.05,0,7,6,8,5,7,2,1,2,5,1,0,0
19,0,1,0.8,0.5,2,466-1,488-8,7,0.31,0,0,1.208333333,0,0.05,0,0,0.05,0.15,0.05,8,8,8,8,8,8,2,6,7,5,7,2
19,0,1,0.6,0.5,2,466-1,489-9,8,-0.03,1,0,1.166666667,0,0.1,0.1,0,0.05,0,0.15,8,6,8,8,6,5,5,6,6,5,5,3
19,0,1,0.7,0.2,2,466-1,490-10,9,0.43,1,0,1.166666667,0,0.1,0.1,0,0.05,0,0.15,7,9,8,7,6,8,0,4,6,4,5,2
19,0,1,0.5,0.3,2,466-1,491-11,10,0.35,0,1,1.208333333,0,0.2,0.1,0.05,0.05,0.12,0.08,7,6,7,7,7,8,5,4,5,5,5,3
19,0,0,1,0.5,2,466-1,492-12,11,0.16,0,1,1.25,0,0.2,0.2,0.1,0.15,0.1,0.15,10,10,10,10,10,1,7,6,8,5,7,1
19,0,0,0.5,0,2,466-1,493-13,12,-0.01,0,0,0.833333333,0,0.2,0.1,0.1,0.15,0.1,0.05,8,7,9,6,10,10,6,5,8,7,6,3
19,0,1,0.8,0.7,2,466-1,494-14,13,0.25,1,1,1.25,0,0.15,0.05,0.05,0.1,0.2,0.15,9,8,7,9,7,7,4,8,7,7,6,7
19,0,1,0.7,0.5,2,466-1,495-15,14,-0.05,0,1,1.333333333,0,0.1,0,0,0,0.05,0.05,7,7,6,7,5,7,5,2,3,6,2,5
19,1,1,0.8,0.7,2,467-2,481-1,0,0.65,1,1,1.125,0,0.05,0.05,0,0,0.05,0.15,8,8,7,8,6,7,8,10,10,9,8,7
19,1,1,0.7,0.7,2,467-2,482-2,1,0.12,1,1,1.125,0,0.05,0.05,0,0,0.05,0.15,8,6,6,6,8,6,8,10,10,9,10,8
19,0,0,0.8,0.7,2,467-2,483-3,2,0.83,1,1,1.125,0,0.05,0.05,0,0,0.05,0.15,7,8,9,9,7,9,8,10,9,10,8,9
19,0,1,0.7,0.7,2,467-2,484-4,3,0.56,0,1,1.125,0,0.05,0.05,0,0,0.05,0.15,9,6,8,7,,,6,10,8,6,7,6
19,0,1,0.9,0.7,2,467-2,485-5,4,-0.09,0,1,1.125,0,0.05,0.05,0,0,0.05,0.15,9,10,10,10,10,9,7,10,10,6,6,6
19,0,0,0.5,0.5,2,467-2,486-6,5,0.59,0,1,1.125,0,0.05,0.05,0,0,0.05,0.15,9,7,7,4,8,6,7,8,10,7,9,7
19,0,0,0.6,0.5,2,467-2,487-7,6,0.24,0,1,1.125,0,0.05,0.05,0,0,0.05,0.15,8,5,5,5,9,2,6,10,10,8,8,7
19,0,1,0.8,0.6,2,467-2,488-8,7,0.49,0,0,1.208333333,0,0.05,0,0,0,0.15,0.2,8,8,8,8,8,8,6,7,8,9,9,7
19,1,1,0.8,0.8,2,467-2,489-9,8,0.06,1,0,1.166666667,0,0,0.1,0,0,0,0,8,9,8,7,8,7,9,9,9,10,10,8
19,1,1,0.7,0.8,2,467-2,490-10,9,0.7,1,0,1.166666667,0,0,0.1,0,0,0,0,9,6,8,7,10,7,8,10,10,10,10,9
19,1,1,0.5,0.8,2,467-2,491-11,10,0.61,0,1,1.208333333,0,0.1,0.1,0.05,0,0.12,0.07,7,7,8,7,6,7,9,10,10,10,10,9
19,1,1,0.2,0.8,2,467-2,492-12,11,0.12,0,1,1.25,0,0.1,0.2,0.1,0.1,0.1,0,10,8,10,8,10,2,8,10,10,9,9,9
19,0,0,0.6,0.7,2,467-2,493-13,12,-0.01,0,0,0.833333333,0,0.1,0.1,0.1,0.1,0.1,0.1,9,8,9,8,,5,9,10,8,10,9,8
19,0,0,0.7,0.8,2,467-2,494-14,13,0.29,1,1,1.25,0,0.05,0.05,0.05,0.05,0.2,0,8,8,8,7,7,7,8,10,10,10,9,10
19,1,1,0.7,0.7,2,467-2,495-15,14,-0.01,0,1,1.333333333,0,0,0,0,0.05,0.05,0.1,8,7,6,7,6,5,7,8,9,9,8,9
19,0,1,0.8,0.4,2,468-3,481-1,0,0.53,0,1,1.08,0,0,0.1,0.05,0.05,0,0,7,8,8,7,7,8,5,7,6,4,5,5
19,1,1,0.8,0.8,2,468-3,482-2,1,0.17,0,1,1.08,0,0,0.1,0.05,0.05,0,0,9,7,7,8,6,6,5,8,8,8,8,7
19,0,0,0.9,0.7,2,468-3,483-3,2,0.71,0,1,1.08,0,0,0.1,0.05,0.05,0,0,10,9,10,10,10,10,6,6,6,7,7,5
19,0,1,0.7,0.6,2,468-3,484-4,3,0.55,0,1,1.08,0,0,0.1,0.05,0.05,0,0,9,8,9,8,9,,5,8,8,5,8,3
19,0,1,1,0.7,2,468-3,485-5,4,-0.12,0,1,1.08,0,0,0.1,0.05,0.05,0,0,10,10,10,10,10,9,5,8,7,5,8,4
19,0,0,0,0.5,2,468-3,486-6,5,0.51,0,1,1.08,0,0,0.1,0.05,0.05,0,0,9,8,7,8,8,7,6,7,8,5,5,5
19,0,1,0.7,0.5,2,468-3,487-7,6,0.31,0,1,1.08,0,0,0.1,0.05,0.05,0,0,4,7,8,6,8,2,4,7,7,3,3,2
19,0,1,0.8,0.5,2,468-3,488-8,7,0.33,0,0,1.16,0,0,0.05,0.05,0.05,0.1,0.05,10,7,8,8,10,8,4,8,8,5,5,3
19,0,1,0.8,0.7,2,468-3,489-9,8,-0.16,0,0,1.12,0,0.05,0.15,0.05,0.05,0.05,0.15,8,8,9,7,8,7,8,7,7,6,7,6
19,0,1,0.7,0.6,2,468-3,490-10,9,0.65,0,0,1.12,0,0.05,0.15,0.05,0.05,0.05,0.15,8,7,7,6,6,8,3,8,8,4,8,8
19,0,0,0.5,0.5,2,468-3,491-11,10,0.47,0,1,1.16,0,0.15,0.15,0.1,0.05,0.07,0.08,6,7,8,7,6,5,8,8,7,6,6,5
19,1,1,1,0.7,2,468-3,492-12,11,0.16,1,1,1.2,0,0.15,0.25,0.15,0.15,0.05,0.15,10,10,10,10,10,2,9,8,8,8,8,8
19,0,0,0.9,0.7,2,468-3,493-13,12,0.07,0,0,0.8,0,0.15,0.15,0.05,0.15,0.05,0.05,9,10,10,9,9,8,8,8,7,6,5,4
19,1,1,0.8,0.7,2,468-3,494-14,13,0.26,0,1,1.2,0,0.1,0,0.1,0.1,0.15,0.15,9,8,9,8,8,7,5,7,7,6,6,4
19,0,0,0.6,0.5,2,468-3,495-15,14,-0.07,1,1,1.28,0,0.05,0.05,0.05,0,0,0.05,7,5,7,5,5,4,4,7,7,7,7,6
19,0,0,0.6,0.7,2,469-4,481-1,0,0.3,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,6,6,7,7,6,3,8,8,7,5,7,0
19,0,1,0.6,0.6,2,469-4,482-2,1,0.31,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,8,5,6,5,5,4,2,5,6,7,0,3
19,0,1,0.9,0.5,2,469-4,483-3,2,0.56,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,9,10,10,10,10,9,8,6,6,8,6,0
19,0,1,0.7,0.6,2,469-4,484-4,3,0.02,1,0,1.08,0,0.05,0.05,0,0,0.05,0.05,9,8,9,8,,,4,7,6,5,7,4
19,1,1,0.8,0.7,2,469-4,485-5,4,0.51,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,9,9,10,9,10,7,6,8,8,7,7,7
19,0,0,0.6,0.7,2,469-4,486-6,5,0.17,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,8,7,6,8,6,5,7,7,7,5,8,6
19,0,1,0.6,0.6,2,469-4,487-7,6,0.42,1,0,1.08,0,0.05,0.05,0,0,0.05,0.05,7,7,7,5,5,3,3,9,8,3,6,2
19,0,0,0.5,0.7,2,469-4,488-8,7,0.31,1,0,1.16,0,0.05,0.1,0,0,0.05,0,5,5,8,5,5,5,4,7,6,6,5,7
19,1,1,1,0.6,2,469-4,489-9,8,-0.17,0,0,1.12,0,0,0,0,0,0.1,0.2,10,8,8,8,8,8,7,4,5,8,5,7
19,0,1,0.6,0.7,2,469-4,490-10,9,0.23,0,0,1.12,0,0,0,0,0,0.1,0.2,7,8,8,6,5,5,3,9,6,7,0,3
19,1,1,0.7,0.8,2,469-4,491-11,10,-0.22,0,0,1.16,0,0.1,0,0.05,0,0.02,0.13,8,7,6,6,7,8,8,8,8,8,8,5
19,1,1,1,0.8,2,469-4,492-12,11,0.27,0,0,1.2,0,0.1,0.1,0.1,0.1,0,0.2,10,10,10,10,10,10,9,8,8,9,7,8
19,1,1,0.9,0.8,2,469-4,493-13,12,0.67,1,0,0.8,0,0.1,0,0.1,0.1,0,0.1,9,10,9,9,8,10,9,9,7,8,5,8
19,0,0,0.6,0.7,2,469-4,494-14,13,0.66,0,0,1.2,0,0.05,0.15,0.05,0.05,0.1,0.2,8,8,8,8,7,8,4,8,8,7,0,4
19,0,1,0.7,0.6,2,469-4,495-15,14,-0.19,0,0,1.28,0,0,0.1,0,0.05,0.05,0.1,7,7,6,5,5,5,4,4,8,6,7,3
19,0,0,0.4,0.4,2,470-5,481-1,0,0.67,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,7,7,8,5,7,1,3,4,5,4,2,3
19,1,1,0.6,0.7,2,470-5,482-2,1,0.15,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,8,6,8,6,7,5,2,8,9,7,6,6
19,0,0,0.9,0.4,2,470-5,483-3,2,0.64,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,10,9,10,10,10,9,4,5,5,6,5,3
19,0,1,0.7,0.5,2,470-5,484-4,3,0.43,1,0,1.08,0,0.05,0.05,0,0,0.05,0.05,9,8,10,8,7,7,3,3,8,2,2,2
19,0,1,1,0.4,2,470-5,485-5,4,0.17,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,10,10,10,10,10,10,3,4,5,3,2,3
19,0,0,0,0.7,2,470-5,486-6,5,0.52,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,8,5,8,7,9,8,2,7,9,6,3,5
19,0,1,0.5,0.4,2,470-5,487-7,6,0.5,1,0,1.08,0,0.05,0.05,0,0,0.05,0.05,7,4,7,4,8,2,2,6,7,2,2,2
19,1,1,0.8,0.7,2,470-5,488-8,7,0.56,1,0,1.16,0,0.05,0.1,0,0,0.05,0,8,8,8,8,8,8,5,5,5,8,5,5
19,1,1,1,0.8,2,470-5,489-9,8,0.26,0,0,1.12,0,0,0,0,0,0.1,0.2,7,7,9,9,8,7,7,7,5,7,5,7
19,0,1,0.8,0.2,2,470-5,490-10,9,0.78,0,0,1.12,0,0,0,0,0,0.1,0.2,9,8,9,8,9,8,2,4,6,4,3,2
19,1,1,0.7,0.7,2,470-5,491-11,10,0.23,0,0,1.16,0,0.1,0,0.05,0,0.02,0.13,8,7,7,8,8,6,7,6,8,5,5,4
19,0,1,1,0.6,2,470-5,492-12,11,0.11,0,0,1.2,0,0.1,0.1,0.1,0.1,0,0.2,10,10,10,10,8,10,3,5,4,5,2,3
19,0,0,0.4,0.5,2,470-5,493-13,12,0.01,1,0,0.8,0,0.1,0,0.1,0.1,0,0.1,6,7,9,6,9,0,3,7,2,3,3,3
19,0,1,0.8,0.6,2,470-5,494-14,13,0.68,0,0,1.2,0,0.05,0.15,0.05,0.05,0.1,0.2,8,8,8,8,8,8,3,7,4,4,3,3
19,1,1,0.6,0.7,2,470-5,495-15,14,-0.18,0,0,1.28,0,0,0.1,0,0.05,0.05,0.1,6,7,7,6,7,6,4,4,6,9,2,4
19,0,0,0.2,0.2,2,471-6,481-1,0,0.46,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,3,6,7,6,7,2,4,3,4,3,4,2
19,0,0,0.5,0.4,2,471-6,482-2,1,0.11,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,5,6,7,6,7,6,5,6,7,5,6,4
19,0,0,0.8,0.4,2,471-6,483-3,2,0.32,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,7,9,10,9,10,5,5,5,5,5,5,4
19,0,1,0.7,0.2,2,471-6,484-4,3,0.09,1,0,1.08,0,0.05,0.05,0,0,0.05,0.05,8,7,10,10,8,7,3,5,6,2,3,2
19,0,1,0.9,0.2,2,471-6,485-5,4,0.09,0,0,1.08,0,0.05,0.05,0,0,0.05,0.05,10,10,10,9,10,8,4,4,4,4,4,2
